what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.mylyn.git.ui,1.9.0.v20150908-1643,"org.eclipse.mylyn.git.ui",1455941838747
stopped,bundle,org.eclipse.egit.ui,4.0.3.201509231615-r,"org.eclipse.egit.ui",1455941838747
stopped,bundle,org.eclipse.mylyn.git.core,1.9.0.v20150625-2043,"org.eclipse.mylyn.git.core",1455941838756
stopped,bundle,org.eclipse.oomph.setup.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.editor",1455941838770
stopped,bundle,org.eclipse.oomph.resources.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.resources.edit",1455941838782
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.editor",1455941838782
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.edit",1455941838795
stopped,bundle,org.eclipse.oomph.predicates.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates.edit",1455941838796
stopped,bundle,org.eclipse.oomph.resources,1.2.0.v20150915-0926,"org.eclipse.oomph.resources",1455941838796
stopped,bundle,org.eclipse.oomph.workingsets,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets",1455941838796
stopped,bundle,org.eclipse.oomph.predicates,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates",1455941838796
stopped,bundle,org.eclipse.egit.core,4.0.3.201509231615-r,"org.eclipse.egit.core",1455941838796
stopped,bundle,org.eclipse.jgit.archive,4.0.3.201509231615-r,"org.eclipse.jgit.archive",1455941838808
stopped,bundle,org.eclipse.jgit,4.0.3.201509231615-r,"org.eclipse.jgit",1455941838809
stopped,bundle,org.eclipse.m2e.discovery,1.6.2.20150902-0002,"org.eclipse.m2e.discovery",1455941838825
stopped,bundle,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor",1455941838835
stopped,bundle,org.eclipse.m2e.editor.xml,1.6.2.20150902-0002,"org.eclipse.m2e.editor.xml",1455941838846
stopped,bundle,org.eclipse.m2e.jdt,1.6.2.20150902-0002,"org.eclipse.m2e.jdt",1455941838871
stopped,bundle,org.eclipse.m2e.launching,1.6.2.20150902-0002,"org.eclipse.m2e.launching",1455941838872
stopped,bundle,org.eclipse.m2e.profiles.ui,1.6.2.20150902-0002,"org.eclipse.m2e.profiles.ui",1455941838883
stopped,bundle,org.eclipse.m2e.refactoring,1.6.2.20150902-0002,"org.eclipse.m2e.refactoring",1455941838883
stopped,bundle,org.eclipse.m2e.profiles.core,1.6.2.20150902-0002,"org.eclipse.m2e.profiles.core",1455941838899
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.chain.rcp",1455941838900
stopped,bundle,org.eclipse.recommenders.completion.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.completion.rcp",1455941838900
stopped,bundle,org.eclipse.recommenders.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.rcp",1455941838900
stopped,bundle,org.eclipse.recommenders.injection,2.2.4.v20150914-0857,"org.eclipse.recommenders.injection",1455941838900
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1455941838914
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1455941838916
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1455941838926
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1455941838934
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1455941838947
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1455941838962
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1455941838974
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1455941838995
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1455941839008
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1455941839042
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1455941839043
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1455941839052
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1455941839064
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1455941839093
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1455941839107
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1455941839117
stopped,bundle,org.eclipse.m2e.core.ui,1.6.2.20150902-0002,"org.eclipse.m2e.core.ui",1455941839118
stopped,bundle,org.eclipse.m2e.core,1.6.2.20150902-0002,"org.eclipse.m2e.core",1455941839118
stopped,bundle,org.eclipse.epp.logging.aeri.ui,1.0.1.v20150913-0716,"org.eclipse.epp.logging.aeri.ui",1455941839118
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.9.0.v20150908-1655,"org.eclipse.mylyn.hudson.ui",1455941839128
stopped,bundle,org.eclipse.mylyn.hudson.core,1.9.0.v20150908-1655,"org.eclipse.mylyn.hudson.core",1455941839129
stopped,bundle,org.eclipse.recommenders.utils.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.utils.rcp",1455941839129
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.tasks.ui",1455941839129
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.17.0.v20150717-1708,"org.eclipse.mylyn.bugzilla.ui",1455941839129
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.17.0.v20150828-2026,"org.eclipse.mylyn.bugzilla.core",1455941839130
stopped,bundle,org.eclipse.mylyn.builds.ui,1.9.0.v20150908-1655,"org.eclipse.mylyn.builds.ui",1455941839130
stopped,bundle,org.eclipse.mylyn.help.ui,3.17.0.v20150828-1845,"org.eclipse.mylyn.help.ui",1455941839159
stopped,bundle,org.eclipse.mylyn.java.tasks,3.17.0.v20150625-2044,"org.eclipse.mylyn.java.tasks",1455941839173
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.17.0.v20150625-2043,"org.eclipse.mylyn.tasks.bugs",1455941839174
stopped,bundle,org.eclipse.mylyn.tasks.index.core,3.17.0.v20150828-2026,"org.eclipse.mylyn.tasks.index.core",1455941839184
stopped,bundle,org.eclipse.mylyn.team.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.team.ui",1455941839184
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1455941839198
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.17.0.v20150909-1822,"org.eclipse.mylyn.tasks.ui",1455941839198
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.400.v20150423-1455,"org.eclipse.equinox.p2.ui.sdk",1455941839198
stopped,bundle,org.eclipse.mylyn.java.ui,3.17.0.v20150828-2014,"org.eclipse.mylyn.java.ui",1455941839199
stopped,bundle,org.eclipse.mylyn.ide.ant,3.17.0.v20150625-2044,"org.eclipse.mylyn.ide.ant",1455941839200
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1455941839225
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1455941839263
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1455941839293
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1455941839341
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1455941839342
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1455941839355
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1455941839369
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1455941839383
stopped,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1455941839391
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1455941839391
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1455941839391
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1455941839405
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1455941839405
stopped,bundle,org.eclipse.wb.swing.databinding,1.8.0.r45x201506110826,"org.eclipse.wb.swing.databinding",1455941839418
stopped,bundle,org.eclipse.wb.core.databinding,1.8.0.r45x201506110821,"org.eclipse.wb.core.databinding",1455941839433
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.8.0.r45x201506110826,"org.eclipse.wb.swing.FormLayout",1455941839451
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.8.0.r45x201506110826,"org.eclipse.wb.swing.MigLayout",1455941839471
stopped,bundle,org.eclipse.wb.swing.java6,1.8.0.r45x201506110826,"org.eclipse.wb.swing.java6",1455941839483
stopped,bundle,org.eclipse.wb.swing.jsr296,1.8.0.r45x201506110826,"org.eclipse.wb.swing.jsr296",1455941839507
stopped,bundle,org.eclipse.wb.swing,1.8.0.r45x201506110826,"org.eclipse.wb.swing",1455941839507
stopped,bundle,org.eclipse.wb.core.ui,1.8.0.r45x201506110822,"org.eclipse.wb.core.ui",1455941839507
stopped,bundle,org.eclipse.wb.layout.group,1.8.0.r45x201506110824,"org.eclipse.wb.layout.group",1455941839507
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1456028519545
started,bundle,org.eclipse.osgi,3.10.101.v20150820-1432,"org.eclipse.osgi",1456028519574
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.100.v20150423-1455,"org.eclipse.equinox.simpleconfigurator",1456028519575
started,bundle,com.ibm.icu,54.1.1.v201501272100,"com.ibm.icu",1456028519576
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1456028519585
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1456028519586
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1456028519586
started,bundle,org.eclipse.compare.core,3.5.500.v20150505-1058,"org.eclipse.compare.core",1456028519587
started,bundle,org.eclipse.core.contenttype,3.5.0.v20150421-2214,"org.eclipse.core.contenttype",1456028519588
started,bundle,org.eclipse.core.databinding.observable,1.5.0.v20150422-0725,"org.eclipse.core.databinding.observable",1456028519593
started,bundle,org.eclipse.core.databinding.property,1.5.0.v20150422-0725,"org.eclipse.core.databinding.property",1456028519594
started,bundle,org.eclipse.core.expressions,3.5.0.v20150421-2214,"org.eclipse.core.expressions",1456028519595
started,bundle,org.eclipse.core.filebuffers,3.5.500.v20140723-1040,"org.eclipse.core.filebuffers",1456028519595
started,bundle,org.eclipse.core.filesystem,1.5.0.v20150725-1910,"org.eclipse.core.filesystem",1456028519598
started,bundle,org.eclipse.core.jobs,3.7.0.v20150330-2103,"org.eclipse.core.jobs",1456028519599
started,bundle,org.eclipse.core.net,1.2.300.v20141118-1725,"org.eclipse.core.net",1456028519599
started,bundle,org.eclipse.core.resources,3.10.1.v20150725-1910,"org.eclipse.core.resources",1456028519600
started,bundle,org.eclipse.core.runtime,3.11.1.v20150903-1804,"org.eclipse.core.runtime",1456028519601
started,bundle,org.eclipse.core.runtime.compatibility,3.2.300.v20150423-0821,"org.eclipse.core.runtime.compatibility",1456028519604
started,bundle,org.eclipse.core.variables,3.2.800.v20130819-1716,"org.eclipse.core.variables",1456028519604
started,bundle,org.eclipse.debug.core,3.10.0.v20150303-1130,"org.eclipse.debug.core",1456028519605
started,bundle,org.eclipse.e4.core.commands,0.11.0.v20150422-0725,"org.eclipse.e4.core.commands",1456028519606
started,bundle,org.eclipse.e4.core.contexts,1.4.0.v20150828-0818,"org.eclipse.e4.core.contexts",1456028519607
started,bundle,org.eclipse.e4.core.di,1.5.0.v20150421-2214,"org.eclipse.e4.core.di",1456028519607
started,bundle,org.eclipse.e4.core.di.extensions,0.13.0.v20150421-2214,"org.eclipse.e4.core.di.extensions",1456028519608
started,bundle,org.eclipse.e4.core.services,2.0.0.v20150403-1912,"org.eclipse.e4.core.services",1456028519608
started,bundle,org.eclipse.e4.ui.bindings,0.11.0.v20150422-0725,"org.eclipse.e4.ui.bindings",1456028519609
started,bundle,org.eclipse.e4.ui.css.swt,0.12.0.v20150511-1003,"org.eclipse.e4.ui.css.swt",1456028519609
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.10.0.v20150422-0725,"org.eclipse.e4.ui.css.swt.theme",1456028519618
started,bundle,org.eclipse.e4.ui.di,1.1.0.v20150422-0725,"org.eclipse.e4.ui.di",1456028519619
started,bundle,org.eclipse.e4.ui.model.workbench,1.1.100.v20150407-1430,"org.eclipse.e4.ui.model.workbench",1456028519619
started,bundle,org.eclipse.e4.ui.services,1.2.0.v20150422-0725,"org.eclipse.e4.ui.services",1456028519620
started,bundle,org.eclipse.e4.ui.workbench,1.3.0.v20150531-1948,"org.eclipse.e4.ui.workbench",1456028519620
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.2.0.v20150512-1414,"org.eclipse.e4.ui.workbench.addons.swt",1456028519621
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.13.0.v20150901-1347,"org.eclipse.e4.ui.workbench.renderers.swt",1456028519622
started,bundle,org.eclipse.e4.ui.workbench.swt,0.13.0.v20150504-0621,"org.eclipse.e4.ui.workbench.swt",1456028519622
started,bundle,org.eclipse.ecf,3.5.0.v20150810-1719,"org.eclipse.ecf",1456028519627
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20150810-1719,"org.eclipse.ecf.filetransfer",1456028519627
started,bundle,org.eclipse.ecf.identity,3.6.0.v20150810-1719,"org.eclipse.ecf.identity",1456028519628
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.200.v20150810-1719,"org.eclipse.ecf.provider.filetransfer",1456028519629
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient4,1.0.2000.v20150810-1719,"org.eclipse.ecf.provider.filetransfer.httpclient4",1456028519633
started,bundle,org.eclipse.egit.core,4.0.3.201509231615-r,"org.eclipse.egit.core",1456028519633
started,bundle,org.eclipse.egit.ui,4.0.3.201509231615-r,"org.eclipse.egit.ui",1456028519692
started,bundle,org.eclipse.emf.common,2.11.0.v20150805-0538,"org.eclipse.emf.common",1456028519692
started,bundle,org.eclipse.emf.common.ui,2.10.0.v20150806-0404,"org.eclipse.emf.common.ui",1456028519693
started,bundle,org.eclipse.emf.ecore,2.11.1.v20150805-0538,"org.eclipse.emf.ecore",1456028519697
started,bundle,org.eclipse.emf.ecore.xmi,2.11.1.v20150805-0538,"org.eclipse.emf.ecore.xmi",1456028519698
started,bundle,org.eclipse.emf.edit,2.11.1.v20150806-0404,"org.eclipse.emf.edit",1456028519698
started,bundle,org.eclipse.epp.logging.aeri.ui,1.0.1.v20150913-0716,"org.eclipse.epp.logging.aeri.ui",1456028519699
started,bundle,org.eclipse.equinox.app,1.3.300.v20150423-1356,"org.eclipse.equinox.app",1456028519699
started,bundle,org.eclipse.equinox.common,3.7.0.v20150402-1709,"org.eclipse.equinox.common",1456028519700
started,bundle,org.eclipse.equinox.console,1.1.100.v20141023-1406,"org.eclipse.equinox.console",1456028519700
started,bundle,org.eclipse.equinox.ds,1.4.300.v20150423-1356,"org.eclipse.equinox.ds",1456028519701
started,bundle,org.eclipse.equinox.event,1.3.100.v20140115-1647,"org.eclipse.equinox.event",1456028519702
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.400.v20150513-2116,"org.eclipse.equinox.p2.artifact.repository",1456028519702
started,bundle,org.eclipse.equinox.p2.core,2.4.0.v20150527-1706,"org.eclipse.equinox.p2.core",1456028519703
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.100.v20150423-1455,"org.eclipse.equinox.p2.directorywatcher",1456028519703
started,bundle,org.eclipse.equinox.p2.engine,2.4.0.v20150511-1532,"org.eclipse.equinox.p2.engine",1456028519714
started,bundle,org.eclipse.equinox.p2.metadata,2.3.0.v20150511-1532,"org.eclipse.equinox.p2.metadata",1456028519714
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.200.v20150428-1613,"org.eclipse.equinox.p2.metadata.repository",1456028519715
started,bundle,org.eclipse.equinox.p2.operations,2.4.100.v20150423-1455,"org.eclipse.equinox.p2.operations",1456028519715
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.300.v20150423-1455,"org.eclipse.equinox.p2.reconciler.dropins",1456028519734
started,bundle,org.eclipse.equinox.p2.repository,2.3.100.v20150428-1613,"org.eclipse.equinox.p2.repository",1456028519734
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.1.100.v20150521-1342,"org.eclipse.equinox.p2.transport.ecf",1456028519735
started,bundle,org.eclipse.equinox.p2.ui,2.4.0.v20150425-0422,"org.eclipse.equinox.p2.ui",1456028519736
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.100.v20150423-1455,"org.eclipse.equinox.p2.ui.sdk.scheduler",1456028519736
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.updatechecker",1456028519737
started,bundle,org.eclipse.equinox.preferences,3.5.300.v20150408-1437,"org.eclipse.equinox.preferences",1456028519738
started,bundle,org.eclipse.equinox.registry,3.6.0.v20150318-1503,"org.eclipse.equinox.registry",1456028519738
started,bundle,org.eclipse.equinox.security,1.2.100.v20150423-1356,"org.eclipse.equinox.security",1456028519739
