what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029638608
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456029641705
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456029645877
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029647620
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029662573
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456029671726
started,bundle,org.eclipse.mylyn.java.tasks,3.17.0.v20150625-2044,"org.eclipse.mylyn.java.tasks",1456029673955
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456029674049
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029676148
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029679117
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456029682120
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456029689331
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456029693054
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029694383
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029694687
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029694694
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029694697
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456029695268
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456029700035
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029706445
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029710081
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029714316
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029719560
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029726520
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029728802
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456029731122
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456029732874
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029742012
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029747244
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456029750310
closed,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456029753286
closed,view,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.views.ProblemView",1456029753354
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456029753454
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456029753485
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456029753513
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456029753544
closed,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456029753732
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.restartWorkbench",1456029753964
stopped,bundle,org.eclipse.m2e.logback.configuration,1.6.2.20150902-0002,"org.eclipse.m2e.logback.configuration",1456029754180
stopped,bundle,org.eclipse.buildship.ui,1.0.5.v20150922-2202,"org.eclipse.buildship.ui",1456029754180
stopped,bundle,org.eclipse.buildship.core,1.0.5.v20150922-2202,"org.eclipse.buildship.core",1456029754192
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.apidocs.rcp",1456029754192
stopped,bundle,org.eclipse.recommenders.snipmatch.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.snipmatch.rcp",1456029754192
stopped,bundle,org.eclipse.recommenders.coordinates.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.coordinates.rcp",1456029754192
stopped,bundle,org.eclipse.recommenders.models,2.2.4.v20150914-0857,"org.eclipse.recommenders.models",1456029754192
stopped,bundle,org.eclipse.recommenders.snipmatch,2.2.4.v20150914-0857,"org.eclipse.recommenders.snipmatch",1456029754192
stopped,bundle,org.eclipse.recommenders.coordinates,2.2.4.v20150914-0857,"org.eclipse.recommenders.coordinates",1456029754192
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1456029754210
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1456029754222
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1456029754263
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1456029754264
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1456029754270
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1456029754306
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1456029754326
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1456029754335
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1456029754336
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1456029754396
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1456029754412
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1456029754458
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1456029754458
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.200.v20131227-1524,"org.eclipse.ui.cheatsheets",1456029754459
stopped,bundle,org.eclipse.help.ui,4.0.100.v20140401-0608,"org.eclipse.help.ui",1456029754460
stopped,bundle,org.eclipse.help.webapp,3.7.0.v20150425-0643,"org.eclipse.help.webapp",1456029754518
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1456029754518
stopped,bundle,org.eclipse.ui.intro.universal,3.2.800.v20150325-0952,"org.eclipse.ui.intro.universal",1456029754534
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1456029754557
stopped,bundle,org.eclipse.ui.intro,3.4.300.v20141007-1449,"org.eclipse.ui.intro",1456029754575
stopped,bundle,org.eclipse.help.base,4.0.300.v20150904-0015,"org.eclipse.help.base",1456029754589
stopped,bundle,org.eclipse.equinox.http.jetty,3.1.1.v20150818-2108,"org.eclipse.equinox.http.jetty",1456029754601
stopped,bundle,org.eclipse.egit.mylyn.ui,4.0.3.201509231615-r,"org.eclipse.egit.mylyn.ui",1456029754613
stopped,bundle,org.eclipse.mylyn.git.ui,1.9.0.v20150908-1643,"org.eclipse.mylyn.git.ui",1456029754621
stopped,bundle,org.eclipse.egit.ui,4.0.3.201509231615-r,"org.eclipse.egit.ui",1456029754621
stopped,bundle,org.eclipse.mylyn.git.core,1.9.0.v20150625-2043,"org.eclipse.mylyn.git.core",1456029754630
stopped,bundle,org.eclipse.oomph.setup.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.editor",1456029754644
stopped,bundle,org.eclipse.oomph.resources.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.resources.edit",1456029754656
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.editor",1456029754657
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.edit",1456029754669
stopped,bundle,org.eclipse.oomph.predicates.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates.edit",1456029754670
stopped,bundle,org.eclipse.oomph.resources,1.2.0.v20150915-0926,"org.eclipse.oomph.resources",1456029754670
stopped,bundle,org.eclipse.oomph.workingsets,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets",1456029754670
stopped,bundle,org.eclipse.oomph.predicates,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates",1456029754670
stopped,bundle,org.eclipse.egit.core,4.0.3.201509231615-r,"org.eclipse.egit.core",1456029754670
stopped,bundle,org.eclipse.jgit.archive,4.0.3.201509231615-r,"org.eclipse.jgit.archive",1456029754683
stopped,bundle,org.eclipse.jgit,4.0.3.201509231615-r,"org.eclipse.jgit",1456029754683
stopped,bundle,org.eclipse.m2e.discovery,1.6.2.20150902-0002,"org.eclipse.m2e.discovery",1456029754699
stopped,bundle,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor",1456029754709
stopped,bundle,org.eclipse.m2e.editor.xml,1.6.2.20150902-0002,"org.eclipse.m2e.editor.xml",1456029754720
stopped,bundle,org.eclipse.m2e.jdt,1.6.2.20150902-0002,"org.eclipse.m2e.jdt",1456029754744
stopped,bundle,org.eclipse.m2e.launching,1.6.2.20150902-0002,"org.eclipse.m2e.launching",1456029754745
stopped,bundle,org.eclipse.m2e.profiles.ui,1.6.2.20150902-0002,"org.eclipse.m2e.profiles.ui",1456029754757
stopped,bundle,org.eclipse.m2e.refactoring,1.6.2.20150902-0002,"org.eclipse.m2e.refactoring",1456029754757
stopped,bundle,org.eclipse.m2e.profiles.core,1.6.2.20150902-0002,"org.eclipse.m2e.profiles.core",1456029754773
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.chain.rcp",1456029754774
stopped,bundle,org.eclipse.recommenders.completion.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.completion.rcp",1456029754774
stopped,bundle,org.eclipse.recommenders.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.rcp",1456029754774
stopped,bundle,org.eclipse.recommenders.injection,2.2.4.v20150914-0857,"org.eclipse.recommenders.injection",1456029754774
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1456029754788
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1456029754790
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1456029754800
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1456029754808
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1456029754821
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1456029754836
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1456029754848
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1456029754869
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1456029754882
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1456029754918
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1456029754949
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1456029754959
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1456029754972
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1456029755011
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1456029755025
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1456029771051
started,bundle,org.eclipse.osgi,3.10.101.v20150820-1432,"org.eclipse.osgi",1456029771054
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.100.v20150423-1455,"org.eclipse.equinox.simpleconfigurator",1456029771055
started,bundle,com.ibm.icu,54.1.1.v201501272100,"com.ibm.icu",1456029771055
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1456029771056
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1456029771058
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1456029771059
started,bundle,org.eclipse.compare.core,3.5.500.v20150505-1058,"org.eclipse.compare.core",1456029771059
started,bundle,org.eclipse.core.contenttype,3.5.0.v20150421-2214,"org.eclipse.core.contenttype",1456029771062
started,bundle,org.eclipse.core.databinding.observable,1.5.0.v20150422-0725,"org.eclipse.core.databinding.observable",1456029771063
started,bundle,org.eclipse.core.databinding.property,1.5.0.v20150422-0725,"org.eclipse.core.databinding.property",1456029771063
started,bundle,org.eclipse.core.expressions,3.5.0.v20150421-2214,"org.eclipse.core.expressions",1456029771064
started,bundle,org.eclipse.core.filebuffers,3.5.500.v20140723-1040,"org.eclipse.core.filebuffers",1456029771070
started,bundle,org.eclipse.core.filesystem,1.5.0.v20150725-1910,"org.eclipse.core.filesystem",1456029771097
started,bundle,org.eclipse.core.jobs,3.7.0.v20150330-2103,"org.eclipse.core.jobs",1456029771098
started,bundle,org.eclipse.core.net,1.2.300.v20141118-1725,"org.eclipse.core.net",1456029771098
started,bundle,org.eclipse.core.resources,3.10.1.v20150725-1910,"org.eclipse.core.resources",1456029771099
started,bundle,org.eclipse.core.runtime,3.11.1.v20150903-1804,"org.eclipse.core.runtime",1456029771099
started,bundle,org.eclipse.core.runtime.compatibility,3.2.300.v20150423-0821,"org.eclipse.core.runtime.compatibility",1456029771100
started,bundle,org.eclipse.core.variables,3.2.800.v20130819-1716,"org.eclipse.core.variables",1456029771100
started,bundle,org.eclipse.debug.core,3.10.0.v20150303-1130,"org.eclipse.debug.core",1456029771102
started,bundle,org.eclipse.e4.core.commands,0.11.0.v20150422-0725,"org.eclipse.e4.core.commands",1456029771102
started,bundle,org.eclipse.e4.core.contexts,1.4.0.v20150828-0818,"org.eclipse.e4.core.contexts",1456029771103
started,bundle,org.eclipse.e4.core.di,1.5.0.v20150421-2214,"org.eclipse.e4.core.di",1456029771104
started,bundle,org.eclipse.e4.core.di.extensions,0.13.0.v20150421-2214,"org.eclipse.e4.core.di.extensions",1456029771104
started,bundle,org.eclipse.e4.core.services,2.0.0.v20150403-1912,"org.eclipse.e4.core.services",1456029771105
started,bundle,org.eclipse.e4.ui.bindings,0.11.0.v20150422-0725,"org.eclipse.e4.ui.bindings",1456029771105
started,bundle,org.eclipse.e4.ui.css.swt,0.12.0.v20150511-1003,"org.eclipse.e4.ui.css.swt",1456029771106
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.10.0.v20150422-0725,"org.eclipse.e4.ui.css.swt.theme",1456029771107
started,bundle,org.eclipse.e4.ui.di,1.1.0.v20150422-0725,"org.eclipse.e4.ui.di",1456029771110
started,bundle,org.eclipse.e4.ui.model.workbench,1.1.100.v20150407-1430,"org.eclipse.e4.ui.model.workbench",1456029771111
started,bundle,org.eclipse.e4.ui.services,1.2.0.v20150422-0725,"org.eclipse.e4.ui.services",1456029771111
started,bundle,org.eclipse.e4.ui.workbench,1.3.0.v20150531-1948,"org.eclipse.e4.ui.workbench",1456029771112
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.2.0.v20150512-1414,"org.eclipse.e4.ui.workbench.addons.swt",1456029771120
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.13.0.v20150901-1347,"org.eclipse.e4.ui.workbench.renderers.swt",1456029771120
started,bundle,org.eclipse.e4.ui.workbench.swt,0.13.0.v20150504-0621,"org.eclipse.e4.ui.workbench.swt",1456029771121
started,bundle,org.eclipse.ecf,3.5.0.v20150810-1719,"org.eclipse.ecf",1456029771122
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20150810-1719,"org.eclipse.ecf.filetransfer",1456029771123
started,bundle,org.eclipse.ecf.identity,3.6.0.v20150810-1719,"org.eclipse.ecf.identity",1456029771124
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.200.v20150810-1719,"org.eclipse.ecf.provider.filetransfer",1456029771125
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient4,1.0.2000.v20150810-1719,"org.eclipse.ecf.provider.filetransfer.httpclient4",1456029771126
started,bundle,org.eclipse.egit.core,4.0.3.201509231615-r,"org.eclipse.egit.core",1456029771126
started,bundle,org.eclipse.egit.ui,4.0.3.201509231615-r,"org.eclipse.egit.ui",1456029771135
started,bundle,org.eclipse.emf.common,2.11.0.v20150805-0538,"org.eclipse.emf.common",1456029771136
started,bundle,org.eclipse.emf.common.ui,2.10.0.v20150806-0404,"org.eclipse.emf.common.ui",1456029771137
started,bundle,org.eclipse.emf.ecore,2.11.1.v20150805-0538,"org.eclipse.emf.ecore",1456029771138
started,bundle,org.eclipse.emf.ecore.xmi,2.11.1.v20150805-0538,"org.eclipse.emf.ecore.xmi",1456029771139
started,bundle,org.eclipse.emf.edit,2.11.1.v20150806-0404,"org.eclipse.emf.edit",1456029771140
started,bundle,org.eclipse.epp.logging.aeri.ui,1.0.1.v20150913-0716,"org.eclipse.epp.logging.aeri.ui",1456029771141
started,bundle,org.eclipse.equinox.app,1.3.300.v20150423-1356,"org.eclipse.equinox.app",1456029771141
started,bundle,org.eclipse.equinox.common,3.7.0.v20150402-1709,"org.eclipse.equinox.common",1456029771142
started,bundle,org.eclipse.equinox.console,1.1.100.v20141023-1406,"org.eclipse.equinox.console",1456029771146
started,bundle,org.eclipse.equinox.ds,1.4.300.v20150423-1356,"org.eclipse.equinox.ds",1456029771147
started,bundle,org.eclipse.equinox.event,1.3.100.v20140115-1647,"org.eclipse.equinox.event",1456029771147
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.400.v20150513-2116,"org.eclipse.equinox.p2.artifact.repository",1456029771148
started,bundle,org.eclipse.equinox.p2.core,2.4.0.v20150527-1706,"org.eclipse.equinox.p2.core",1456029771148
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.100.v20150423-1455,"org.eclipse.equinox.p2.directorywatcher",1456029771154
started,bundle,org.eclipse.equinox.p2.engine,2.4.0.v20150511-1532,"org.eclipse.equinox.p2.engine",1456029771155
started,bundle,org.eclipse.equinox.p2.metadata,2.3.0.v20150511-1532,"org.eclipse.equinox.p2.metadata",1456029771155
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.200.v20150428-1613,"org.eclipse.equinox.p2.metadata.repository",1456029771156
started,bundle,org.eclipse.equinox.p2.operations,2.4.100.v20150423-1455,"org.eclipse.equinox.p2.operations",1456029771156
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.300.v20150423-1455,"org.eclipse.equinox.p2.reconciler.dropins",1456029771157
started,bundle,org.eclipse.equinox.p2.repository,2.3.100.v20150428-1613,"org.eclipse.equinox.p2.repository",1456029771158
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.1.100.v20150521-1342,"org.eclipse.equinox.p2.transport.ecf",1456029771158
started,bundle,org.eclipse.equinox.p2.ui,2.4.0.v20150425-0422,"org.eclipse.equinox.p2.ui",1456029771159
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.100.v20150423-1455,"org.eclipse.equinox.p2.ui.sdk.scheduler",1456029771170
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.updatechecker",1456029771171
started,bundle,org.eclipse.equinox.preferences,3.5.300.v20150408-1437,"org.eclipse.equinox.preferences",1456029771171
started,bundle,org.eclipse.equinox.registry,3.6.0.v20150318-1503,"org.eclipse.equinox.registry",1456029771172
started,bundle,org.eclipse.equinox.security,1.2.100.v20150423-1356,"org.eclipse.equinox.security",1456029771172
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1456029771173
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1456029771174
started,bundle,org.eclipse.jface,3.11.0.v20150602-1400,"org.eclipse.jface",1456029771174
started,bundle,org.eclipse.jgit,4.0.3.201509231615-r,"org.eclipse.jgit",1456029771174
started,bundle,org.eclipse.jsch.core,1.2.0.v20141202-1415,"org.eclipse.jsch.core",1456029771175
started,bundle,org.eclipse.ltk.core.refactoring,3.6.201.v20150819-1034,"org.eclipse.ltk.core.refactoring",1456029771175
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.200.v20140625-1835,"org.eclipse.ltk.ui.refactoring",1456029771176
started,bundle,org.eclipse.m2e.logback.configuration,1.6.2.20150902-0002,"org.eclipse.m2e.logback.configuration",1456029771177
started,bundle,org.eclipse.mylyn.bugzilla.core,3.17.0.v20150828-2026,"org.eclipse.mylyn.bugzilla.core",1456029771177
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.17.0.v20150717-1708,"org.eclipse.mylyn.bugzilla.ui",1456029771178
started,bundle,org.eclipse.mylyn.builds.ui,1.9.0.v20150908-1655,"org.eclipse.mylyn.builds.ui",1456029771179
started,bundle,org.eclipse.mylyn.commons.core,3.17.0.v20150625-2042,"org.eclipse.mylyn.commons.core",1456029771179
started,bundle,org.eclipse.mylyn.commons.net,3.17.0.v20150706-2057,"org.eclipse.mylyn.commons.net",1456029771179
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.9.0.v20150625-2042,"org.eclipse.mylyn.commons.notifications.core",1456029771180
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.9.0.v20150828-2041,"org.eclipse.mylyn.commons.notifications.feed",1456029771182
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.9.0.v20150625-2042,"org.eclipse.mylyn.commons.repositories.ui",1456029771183
started,bundle,org.eclipse.mylyn.commons.ui,3.17.0.v20150828-2041,"org.eclipse.mylyn.commons.ui",1456029771198
started,bundle,org.eclipse.mylyn.commons.workbench,3.17.0.v20150828-2041,"org.eclipse.mylyn.commons.workbench",1456029771202
started,bundle,org.eclipse.mylyn.context.core,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.core",1456029771203
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.tasks.ui",1456029771203
started,bundle,org.eclipse.mylyn.monitor.ui,3.17.0.v20150828-2041,"org.eclipse.mylyn.monitor.ui",1456029771204
started,bundle,org.eclipse.mylyn.tasks.ui,3.17.0.v20150909-1822,"org.eclipse.mylyn.tasks.ui",1456029771207
started,bundle,org.eclipse.mylyn.team.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.team.ui",1456029771218
started,bundle,org.eclipse.oomph.base,1.2.0.v20150915-0926,"org.eclipse.oomph.base",1456029771219
started,bundle,org.eclipse.oomph.base.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.base.edit",1456029771220
