what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.jobs,3.7.0.v20150330-2103,"org.eclipse.core.jobs",1456066842410
started,bundle,org.eclipse.core.net,1.2.300.v20141118-1725,"org.eclipse.core.net",1456066842410
started,bundle,org.eclipse.core.resources,3.10.1.v20150725-1910,"org.eclipse.core.resources",1456066842411
started,bundle,org.eclipse.core.runtime,3.11.1.v20150903-1804,"org.eclipse.core.runtime",1456066842411
started,bundle,org.eclipse.core.runtime.compatibility,3.2.300.v20150423-0821,"org.eclipse.core.runtime.compatibility",1456066842412
started,bundle,org.eclipse.core.variables,3.2.800.v20130819-1716,"org.eclipse.core.variables",1456066842413
started,bundle,org.eclipse.debug.core,3.10.0.v20150303-1130,"org.eclipse.debug.core",1456066842413
started,bundle,org.eclipse.e4.core.commands,0.11.0.v20150422-0725,"org.eclipse.e4.core.commands",1456066842414
started,bundle,org.eclipse.e4.core.contexts,1.4.0.v20150828-0818,"org.eclipse.e4.core.contexts",1456066842414
started,bundle,org.eclipse.e4.core.di,1.5.0.v20150421-2214,"org.eclipse.e4.core.di",1456066842415
started,bundle,org.eclipse.e4.core.di.extensions,0.13.0.v20150421-2214,"org.eclipse.e4.core.di.extensions",1456066842415
started,bundle,org.eclipse.e4.core.services,2.0.0.v20150403-1912,"org.eclipse.e4.core.services",1456066842416
started,bundle,org.eclipse.e4.ui.bindings,0.11.0.v20150422-0725,"org.eclipse.e4.ui.bindings",1456066842416
started,bundle,org.eclipse.e4.ui.css.swt,0.12.0.v20150511-1003,"org.eclipse.e4.ui.css.swt",1456066842417
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.10.0.v20150422-0725,"org.eclipse.e4.ui.css.swt.theme",1456066842417
started,bundle,org.eclipse.e4.ui.di,1.1.0.v20150422-0725,"org.eclipse.e4.ui.di",1456066842418
started,bundle,org.eclipse.e4.ui.model.workbench,1.1.100.v20150407-1430,"org.eclipse.e4.ui.model.workbench",1456066842418
started,bundle,org.eclipse.e4.ui.services,1.2.0.v20150422-0725,"org.eclipse.e4.ui.services",1456066842418
started,bundle,org.eclipse.e4.ui.workbench,1.3.0.v20150531-1948,"org.eclipse.e4.ui.workbench",1456066842419
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.2.0.v20150512-1414,"org.eclipse.e4.ui.workbench.addons.swt",1456066842419
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.13.0.v20150901-1347,"org.eclipse.e4.ui.workbench.renderers.swt",1456066842420
started,bundle,org.eclipse.e4.ui.workbench.swt,0.13.0.v20150504-0621,"org.eclipse.e4.ui.workbench.swt",1456066842420
started,bundle,org.eclipse.ecf,3.5.0.v20150810-1719,"org.eclipse.ecf",1456066842422
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20150810-1719,"org.eclipse.ecf.filetransfer",1456066842422
started,bundle,org.eclipse.ecf.identity,3.6.0.v20150810-1719,"org.eclipse.ecf.identity",1456066842423
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.200.v20150810-1719,"org.eclipse.ecf.provider.filetransfer",1456066842423
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient4,1.0.2000.v20150810-1719,"org.eclipse.ecf.provider.filetransfer.httpclient4",1456066842424
started,bundle,org.eclipse.egit.core,4.0.3.201509231615-r,"org.eclipse.egit.core",1456066842424
started,bundle,org.eclipse.egit.ui,4.0.3.201509231615-r,"org.eclipse.egit.ui",1456066842449
started,bundle,org.eclipse.emf.common,2.11.0.v20150805-0538,"org.eclipse.emf.common",1456066842450
started,bundle,org.eclipse.emf.common.ui,2.10.0.v20150806-0404,"org.eclipse.emf.common.ui",1456066842451
started,bundle,org.eclipse.emf.ecore,2.11.1.v20150805-0538,"org.eclipse.emf.ecore",1456066842452
started,bundle,org.eclipse.emf.ecore.xmi,2.11.1.v20150805-0538,"org.eclipse.emf.ecore.xmi",1456066842453
started,bundle,org.eclipse.emf.edit,2.11.1.v20150806-0404,"org.eclipse.emf.edit",1456066842453
started,bundle,org.eclipse.epp.logging.aeri.ui,1.0.1.v20150913-0716,"org.eclipse.epp.logging.aeri.ui",1456066842454
started,bundle,org.eclipse.equinox.app,1.3.300.v20150423-1356,"org.eclipse.equinox.app",1456066842454
started,bundle,org.eclipse.equinox.common,3.7.0.v20150402-1709,"org.eclipse.equinox.common",1456066842455
started,bundle,org.eclipse.equinox.console,1.1.100.v20141023-1406,"org.eclipse.equinox.console",1456066842455
started,bundle,org.eclipse.equinox.ds,1.4.300.v20150423-1356,"org.eclipse.equinox.ds",1456066842455
started,bundle,org.eclipse.equinox.event,1.3.100.v20140115-1647,"org.eclipse.equinox.event",1456066842456
started,bundle,org.eclipse.equinox.p2.core,2.4.0.v20150527-1706,"org.eclipse.equinox.p2.core",1456066842456
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.100.v20150423-1455,"org.eclipse.equinox.p2.directorywatcher",1456066842456
started,bundle,org.eclipse.equinox.p2.engine,2.4.0.v20150511-1532,"org.eclipse.equinox.p2.engine",1456066842457
started,bundle,org.eclipse.equinox.p2.metadata,2.3.0.v20150511-1532,"org.eclipse.equinox.p2.metadata",1456066842457
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.200.v20150428-1613,"org.eclipse.equinox.p2.metadata.repository",1456066842458
started,bundle,org.eclipse.equinox.p2.operations,2.4.100.v20150423-1455,"org.eclipse.equinox.p2.operations",1456066842458
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.300.v20150423-1455,"org.eclipse.equinox.p2.reconciler.dropins",1456066842458
started,bundle,org.eclipse.equinox.p2.repository,2.3.100.v20150428-1613,"org.eclipse.equinox.p2.repository",1456066842459
started,bundle,org.eclipse.equinox.p2.ui,2.4.0.v20150425-0422,"org.eclipse.equinox.p2.ui",1456066842459
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.100.v20150423-1455,"org.eclipse.equinox.p2.ui.sdk.scheduler",1456066842460
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.updatechecker",1456066842460
started,bundle,org.eclipse.equinox.preferences,3.5.300.v20150408-1437,"org.eclipse.equinox.preferences",1456066842460
started,bundle,org.eclipse.equinox.registry,3.6.0.v20150318-1503,"org.eclipse.equinox.registry",1456066842461
started,bundle,org.eclipse.equinox.security,1.2.100.v20150423-1356,"org.eclipse.equinox.security",1456066842461
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1456066842462
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1456066842463
started,bundle,org.eclipse.jface,3.11.0.v20150602-1400,"org.eclipse.jface",1456066842464
started,bundle,org.eclipse.jgit,4.0.3.201509231615-r,"org.eclipse.jgit",1456066842543
started,bundle,org.eclipse.jsch.core,1.2.0.v20141202-1415,"org.eclipse.jsch.core",1456066842544
started,bundle,org.eclipse.ltk.core.refactoring,3.6.201.v20150819-1034,"org.eclipse.ltk.core.refactoring",1456066842545
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.200.v20140625-1835,"org.eclipse.ltk.ui.refactoring",1456066842546
started,bundle,org.eclipse.m2e.logback.configuration,1.6.2.20150902-0002,"org.eclipse.m2e.logback.configuration",1456066842546
started,bundle,org.eclipse.mylyn.bugzilla.core,3.17.0.v20150828-2026,"org.eclipse.mylyn.bugzilla.core",1456066842547
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.17.0.v20150717-1708,"org.eclipse.mylyn.bugzilla.ui",1456066842547
started,bundle,org.eclipse.mylyn.builds.ui,1.9.0.v20150908-1655,"org.eclipse.mylyn.builds.ui",1456066842548
started,bundle,org.eclipse.mylyn.commons.core,3.17.0.v20150625-2042,"org.eclipse.mylyn.commons.core",1456066842549
started,bundle,org.eclipse.mylyn.commons.net,3.17.0.v20150706-2057,"org.eclipse.mylyn.commons.net",1456066842549
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.9.0.v20150625-2042,"org.eclipse.mylyn.commons.notifications.core",1456066842549
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.9.0.v20150828-2041,"org.eclipse.mylyn.commons.notifications.feed",1456066842550
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.9.0.v20150625-2042,"org.eclipse.mylyn.commons.repositories.ui",1456066842550
started,bundle,org.eclipse.mylyn.commons.ui,3.17.0.v20150828-2041,"org.eclipse.mylyn.commons.ui",1456066842579
started,bundle,org.eclipse.mylyn.commons.workbench,3.17.0.v20150828-2041,"org.eclipse.mylyn.commons.workbench",1456066842579
started,bundle,org.eclipse.mylyn.context.core,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.core",1456066842580
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.tasks.ui",1456066842580
started,bundle,org.eclipse.mylyn.monitor.ui,3.17.0.v20150828-2041,"org.eclipse.mylyn.monitor.ui",1456066842581
started,bundle,org.eclipse.mylyn.tasks.ui,3.17.0.v20150909-1822,"org.eclipse.mylyn.tasks.ui",1456066842581
started,bundle,org.eclipse.mylyn.team.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.team.ui",1456066842582
started,bundle,org.eclipse.oomph.base,1.2.0.v20150915-0926,"org.eclipse.oomph.base",1456066842582
started,bundle,org.eclipse.oomph.base.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.base.edit",1456066842582
started,bundle,org.eclipse.oomph.jreinfo.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.jreinfo.ui",1456066842583
started,bundle,org.eclipse.oomph.p2,1.2.0.v20150915-0926,"org.eclipse.oomph.p2",1456066842583
started,bundle,org.eclipse.oomph.p2.core,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.core",1456066842584
started,bundle,org.eclipse.oomph.p2.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.edit",1456066842584
started,bundle,org.eclipse.oomph.p2.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.ui",1456066842584
started,bundle,org.eclipse.oomph.predicates,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates",1456066842585
started,bundle,org.eclipse.oomph.predicates.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates.edit",1456066842585
started,bundle,org.eclipse.oomph.preferences,1.2.0.v20150915-0926,"org.eclipse.oomph.preferences",1456066842585
started,bundle,org.eclipse.oomph.setup,1.2.0.v20150915-0926,"org.eclipse.oomph.setup",1456066842586
started,bundle,org.eclipse.oomph.setup.core,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.core",1456066842586
started,bundle,org.eclipse.oomph.setup.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.edit",1456066842587
started,bundle,org.eclipse.oomph.setup.p2.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.p2.edit",1456066842587
started,bundle,org.eclipse.oomph.setup.sync,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.sync",1456066842663
started,bundle,org.eclipse.oomph.setup.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.ui",1456066842664
started,bundle,org.eclipse.oomph.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.ui",1456066842697
started,bundle,org.eclipse.oomph.util,1.2.0.v20150915-0926,"org.eclipse.oomph.util",1456066842697
started,bundle,org.eclipse.oomph.workingsets,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets",1456066842698
started,bundle,org.eclipse.oomph.workingsets.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.editor",1456066842718
started,bundle,org.eclipse.team.core,3.7.100.v20150203-1452,"org.eclipse.team.core",1456066842718
started,bundle,org.eclipse.team.ui,3.7.200.v20150203-1452,"org.eclipse.team.ui",1456066842719
started,bundle,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui",1456066842720
started,bundle,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console",1456066842720
started,bundle,org.eclipse.ui.editors,3.9.0.v20150213-1939,"org.eclipse.ui.editors",1456066842720
started,bundle,org.eclipse.ui.forms,3.6.200.v20150506-2029,"org.eclipse.ui.forms",1456066842720
started,bundle,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.ide",1456066842721
started,bundle,org.eclipse.ui.ide.application,1.1.0.v20150422-0725,"org.eclipse.ui.ide.application",1456066842722
started,bundle,org.eclipse.ui.monitoring,1.0.0.v20150512-1436,"org.eclipse.ui.monitoring",1456066842722
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1456066842722
started,bundle,org.eclipse.ui.themes,1.1.0.v20150511-0913,"org.eclipse.ui.themes",1456066842722
started,bundle,org.eclipse.ui.views,3.8.0.v20150422-0725,"org.eclipse.ui.views",1456066842723
started,bundle,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"org.eclipse.ui.workbench",1456066842724
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.workbench.texteditor",1456066842724
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1456066842725
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1456066842725
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1456066842726
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1456066842726
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1456066842726
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1456066842727
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1456066842789
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1456066842790
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1456066842790
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1456066842791
