what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456067489846
executed,command,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.edit.text.goto.lineEnd",1456067504346
started,bundle,org.eclipse.mylyn.java.tasks,3.17.0.v20150625-2044,"org.eclipse.mylyn.java.tasks",1456067506350
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456067506566
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456067508281
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067510626
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067512352
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067512367
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067512375
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456067514682
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456067520975
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067522474
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067551515
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067557535
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067570803
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067592658
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067595839
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456067608280
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456067630208
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067631782
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067635105
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456067650330
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456067651078
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067652045
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067652357
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067652369
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067652376
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456067657100
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067659336
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067659640
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067659650
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067659654
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067668079
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067671749
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067674716
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067689475
started,bundle,org.eclipse.recommenders.snipmatch,2.2.4.v20150914-0857,"org.eclipse.recommenders.snipmatch",1456067705122
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067705246
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067706631
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456067709301
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067719659
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067815736
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067819215
started,bundle,org.eclipse.emf.edit.ui,2.11.0.v20150806-0404,"org.eclipse.emf.edit.ui",1456067819426
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067950691
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067951117
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067960843
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456067962947
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067972057
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456067994097
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456067996616
activated,view,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.views.ProblemView",1456068006628
started,bundle,org.eclipse.recommenders.utils.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.utils.rcp",1456068006785
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456068009932
started,bundle,org.eclipse.mylyn.context.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.ui",1456068009977
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1456068010549
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1456068010566
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1456068010612
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1456068010613
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1456068010749
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1456068010765
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068010918
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068013211
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068013269
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1456068025652
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068025674
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456068027468
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068030723
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068066454
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068071280
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068085876
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068087759
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068090837
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068095735
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068098080
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1456068099513
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068101124
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068134215
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068150038
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1456068157885
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068158001
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.openPluginArtifact",1456068159223
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068159245
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068184731
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068197351
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068204108
error,log,,,"Code assist internal error",1456068205638
error,log,,,"Code assist internal error",1456068205640
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068206631
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456068222187
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068224802
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068225087
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068225096
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068225100
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068228508
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1456068232413
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.saveAll",1456068234175
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068258834
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1456068260280
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.saveAll",1456068262030
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456068268741
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.copy",1456068274128
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.copy",1456068274303
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1456068276643
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068281563
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068288279
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456068304615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456068304858
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456068314281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456068314529
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456068315779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456068316039
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456068316973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456068317209
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1456068319288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456068319518
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068338276
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1456068341244
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068342131
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1456068359702
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068367504
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,"org.eclipse.equinox.p2.garbagecollector",1456068395787
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068395927
executed,command,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.edit.text.goto.lineEnd",1456068406859
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068457264
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068474300
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068488498
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068492984
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068501540
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068510420
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068511596
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068614724
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068637512
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068650954
started,bundle,org.eclipse.debug.ui,3.11.100.v20150731-1137,"org.eclipse.debug.ui",1456068653000
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1456068653103
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1456068653166
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1456068653267
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1456068653365
started,bundle,org.eclipse.m2e.launching,1.6.2.20150902-0002,"org.eclipse.m2e.launching",1456068654008
opened,view,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console.ConsoleView",1456068654207
started,bundle,org.eclipse.buildship.core,1.0.5.v20150922-2202,"org.eclipse.buildship.core",1456068655834
started,bundle,org.eclipse.buildship.ui,1.0.5.v20150922-2202,"org.eclipse.buildship.ui",1456068655856
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068676031
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068691494
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068699778
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068711851
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068730970
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068737123
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068739199
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068744385
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068755432
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068766591
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068798122
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068803820
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068820089
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068843447
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.cut",1456068850960
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1456068852584
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1456068854468
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1456068854688
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1456068854715
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1456068854732
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1456068854737
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1456068854776
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.text.contentAssist.proposals",1456068861409
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1456068863720
